,datetime,mean,std,low,high,program,variable,value
3576,2023-10-29,105.68490179899038,3.0288315594192152,102.71837236722246,108.46138014641689,P_OGI_bayes_l,0,102.5504713702352
3577,2023-10-30,105.68683104442822,3.1798388885818003,102.56881955244741,108.59711650334307,P_OGI_bayes_l,0,102.39185139137932
3578,2023-10-31,105.63967657277051,2.950398133034406,102.71601072870423,108.29822439806006,P_OGI_bayes_l,0,102.54571760262169
3579,2023-11-01,105.9337540642432,2.570642471635436,103.46455387480596,108.34759892517292,P_OGI_bayes_l,0,103.33116839557815
3580,2023-11-02,105.77393469637582,2.5380712553188967,103.27429234632616,108.08240693109975,P_OGI_bayes_l,0,103.13089506379563
3581,2023-11-03,106.01141312685222,2.68525273833303,103.36591841331692,108.45253628660832,P_OGI_bayes_l,0,103.21402726407331
3582,2023-11-04,106.01775839633557,2.450555753481267,103.62068584223938,108.2680654621051,P_OGI_bayes_l,0,103.48543648252988
3583,2023-11-05,106.03219476508049,2.274592568395587,103.8415180254127,108.16161684595168,P_OGI_bayes_l,0,103.72242639151088
3584,2023-11-06,106.06676668196832,2.221759811253877,103.89235687505588,108.10552490144858,P_OGI_bayes_l,0,103.76951477454146
3585,2023-11-07,106.05423481303268,2.0782637316382835,104.01227127894528,107.95094866290445,P_OGI_bayes_l,0,103.89580572549698
3586,2023-11-08,105.98235937827558,2.5188293209534347,103.89223636534173,108.57721151727914,P_OGI_bayes_l,0,103.8134824684424
3587,2023-11-09,106.03287488285692,2.551955668000887,103.79140955530418,108.59917655368005,P_OGI_bayes_l,0,103.69355140142497
3588,2023-11-10,106.30628601305735,2.531284406262115,104.10153731495383,108.86258572713459,P_OGI_bayes_l,0,104.00726577455666
3589,2023-11-11,106.44287517822947,2.587617247739968,104.21579483371038,109.07068282051603,P_OGI_bayes_l,0,104.12339291451076
3590,2023-11-12,106.36016728333436,2.386069216582841,104.2445244667911,108.74745500079932,P_OGI_bayes_l,0,104.14999496257191
3591,2023-11-13,106.31578308928944,2.3414476018982073,104.19017370754645,108.62474276868578,P_OGI_bayes_l,0,104.089652489167
3592,2023-11-14,106.23429230639562,1.928176814425784,104.40568015271755,108.06919585616899,P_OGI_bayes_l,0,104.30982696791686
3593,2023-11-15,106.09871739126687,1.8783903671051079,104.37098184155039,107.93386163545539,P_OGI_bayes_l,0,104.28669908472148
3594,2023-11-16,106.26433768843083,1.7938666317266847,104.70101728292187,108.07544263566,P_OGI_bayes_l,0,104.63407995766104
3595,2023-11-17,106.42202295572491,1.7536191768351008,104.82447052361105,108.14717783774847,P_OGI_bayes_l,0,104.74828989714746
3596,2023-11-18,106.47121522699733,1.6749742148482667,104.93295077292417,108.10950565259122,P_OGI_bayes_l,0,104.8581830444758
3597,2023-11-19,106.53691260879582,1.6685029081854772,105.12749534341319,108.24461847622173,P_OGI_bayes_l,0,105.07178536981988
3598,2023-11-20,106.82125987480681,1.7995454803615656,105.32080253614288,108.67201824364365,P_OGI_bayes_l,0,105.2635215635304
3599,2023-11-21,106.93304748844712,1.8773731124745143,105.32381980084436,108.84300271046007,P_OGI_bayes_l,0,105.25774450672348
3600,2023-11-22,107.1118944039,2.0292715643244272,105.40960989930814,109.19434081010981,P_OGI_bayes_l,0,105.34355541464652
3601,2023-11-23,107.51511279721228,2.0457561012832395,105.78362557033549,109.60732278063593,P_OGI_bayes_l,0,105.71483043805695
3602,2023-11-24,107.61840401369712,2.026515464959126,105.9732103797478,109.7205855876175,P_OGI_bayes_l,0,105.91491770799016
3603,2023-11-25,107.40207498854276,2.264093777648237,105.53305140453324,109.7385691768106,P_OGI_bayes_l,0,105.46362729046824
